SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAME,POINT_X,Longitude,Latitude,LEDSIGN,ADA,
3191,,CALIFORNIA,PALMER,NB,MT,52,,CHICAGO,In Service,California & Palmer (Blue Line),-87.697238,41.921784,Point,0,1
9373,,87TH STREET,HAMLIN,EB,FT,87,,EVERGREEN PARK,In Service,87th Street & Hamlin,-87.716034,41.73484,Point,0,0
2793,,79TH STREET,ANTHONY,EB,NS,79,N79,CHICAGO,In Service,79th Street & Anthony,-87.588602,41.751389,Point,0,1
520,,CHICAGO,LECLAIRE,EB,NS,66,,CHICAGO,In Service,Chicago & Leclaire,-87.75325,41.894892,Point,0,1
1060,,SHERIDAN 3900N,PINE GROVE,EB,FS,151,<Null>,CHICAGO,In Service,Sheridan & Pine Grove,-87.647659,41.952808,Point,0,1
8954,,DAMEN,CULLOM,NB,NS,50,,CHICAGO,In Service,Damen & Cullom,-87.678832,41.95954,Point,0,0
3668,,HALSTED,89TH STREET,NB,NS,8A,,CHICAGO,In Service,Halsted & 89th Street,-87.6434,41.732432,Point,0,0
5077,,RACINE,53RD STREET,NB,NS,44,,CHICAGO,In Service,Racine & 53rd Street,-87.654832,41.797627,Point,0,0
9413,,87TH STREET,PRAIRIE,EB,NS,87,,CHICAGO,In Service,87th Street & Prairie,-87.617908,41.73641,Point,0,1
11460,,PETERSON,WOLCOTT,EB,NT,84,,CHICAGO,In Service,Peterson & Wolcott,-87.677168,41.990648,Point,1,1
190,,HARRISON,LEAVITT,EB,NS,7,,CHICAGO,In Service,Harrison & Leavitt,-87.681449,41.873911,Point,0,1
5655,,IRVING PARK,CAMPBELL,EB,NS,80,,CHICAGO,In Service,Irving Park & Campbell,-87.690971,41.953906,Point,0,1
6715,,ORLEANS,CHESTNUT,NB,NS,37,,CHICAGO,In Service,Orleans & Chestnut,-87.637143,41.898064,Point,0,1
5967,,HALSTED,ALDINE,NB,NS,8,,CHICAGO,In Service,Halsted & Aldine,-87.64925,41.941718,Point,0,1
5904,,HALSTED,36TH STREET (north leg),NB,NS,8,,CHICAGO,In Service,Halsted & 36th Street,-87.645991,41.828798,Point,0,1
5894,,HALSTED,52ND STREET,NB,NS,8,,CHICAGO,In Service,Halsted & 52nd Street,-87.645198,41.799675,Point,0,1
3295,,63RD STREET,AUSTIN,WB,NS,63W,,CHICAGO,In Service,63rd Street & Austin,-87.771313,41.777948,Point,0,1
12576,,ADDISON,SACRAMENTO,WB,NS,152,,CHICAGO,In Service,Addison & Sacramento,-87.702829,41.946715,Point,0,1
12060,,LUNT,SHERIDAN,WB,FS,96,,CHICAGO,In Service,Lunt & Sheridan,-87.662387,42.009221,Point,0,1
11057,,DIVERSEY,LOGAN,WB,FT,76,,CHICAGO,In Service,Diversey & Logan,-87.684132,41.932282,Point,0,1
7658,,35TH STREET,ARCHER/HOYNE,WB,NS,35,,CHICAGO,In Service,35th Street & Archer,-87.67727,41.830425,Point,0,1
15208,,PETERSON,PULASKI,WB,FS,84,,CHICAGO,In Service,Peterson & Pulaski,-87.729039,41.990252,Point,1,1
131,,JACKSON,PULASKI,WB,FS,126,,CHICAGO,In Service,Jackson & Pulaski,-87.725795,41.877137,Point,1,1
11488,,PETERSON,ROCKWELL,WB,NS,84,,CHICAGO,In Service,Peterson & Rockwell,-87.694468,41.990566,Point,1,1
2655,,79TH STREET,MORGAN,WB,NS,79,N79,CHICAGO,In Service,79th Street & Morgan,-87.648776,41.750638,Point,0,1
11042,,DIVERSEY,HALSTED,WB,FS,76,,CHICAGO,In Service,Diversey & Halsted,-87.64929,41.932779,Point,0,1
12180,,103RD STREET,VINCENNES (east RR CROSSING),WB,NS,103,,CHICAGO,In Service,103rd Street & Vincennes,-87.655468,41.706859,Point,0,1
6628,,TAYLOR,MORGAN,WB,FS,157,,CHICAGO,In Service,Taylor & Morgan,-87.651483,41.869554,Point,0,1
11504,,PETERSON,KOSTNER,WB,NS,84,,CHICAGO,In Service,Peterson & Kostner,-87.738232,41.990101,Point,1,1
6828,,16TH STREET,ALBANY,WB,FS,18,,CHICAGO,In Service,16th Street & Albany,-87.703071,41.859205,Point,0,1
9223,,51ST STREET,KEDZIE,WB,NS,51,,CHICAGO,In Service,51st Street & Kedzie,-87.703609,41.800901,Point,0,1
12549,,ADDISON,LAKE SHORE,WB,FS,152,,CHICAGO,In Service,Addison & Lake Shore,-87.643763,41.948609,Point,0,1
7903,,CHICAGO,ORLEANS,WB,FS,66,N66,CHICAGO,In Service,Chicago & Orleans,-87.637411,41.896644,Point,1,0
14889,,CHICAGO,CALIFORNIA,WB,FS,66,N66,CHICAGO,In Service,Chicago & California,-87.696922,41.895731,Point,1,1
9324,,BELMONT,KILPATRICK (east leg),WB,NS,77,N77,CHICAGO,In Service,Belmont & Kilpatrick,-87.743791,41.93893,Point,1,1
14549,,IRVING PARK,LARAMIE,WB,FS,80,,CHICAGO,In Service,Irving Park & Laramie,-87.757355,41.953398,Point,1,1
9475,,87TH STREET,GREENWOOD,WB,NT,87,,CHICAGO,In Service,87th Street & Greenwood,-87.597422,41.736795,Point,0,1
2691,,79TH STREET,TRIPP,WB,NT,79,,CHICAGO,In Service,79th Street & Tripp,-87.727565,41.74951,Point,0,1
8622,,ASHLAND,BALMORAL,NB,NS,50,,CHICAGO,In Service,Ashland & Balmoral,-87.669581,41.979721,Point,0,1
17452,,KEDZIE,38TH STREET,NB,FS,52,,CHICAGO,In Service,Kedzie & 38th Street,-87.704367,41.824597,Point,0,1
2309,,STATE,GARFIELD,NB,FS,29,,CHICAGO,In Service,State & Garfield,-87.625591,41.794885,Point,1,1
3674,,HALSTED,83RD STREET,NB,NS,8A,,CHICAGO,In Service,Halsted & 83rd Street,-87.643747,41.743255,Point,1,1
8955,,DAMEN,MONTROSE,NB,NS,50,,CHICAGO,In Service,Damen & Montrose,-87.678857,41.961348,Point,0,1
11252,,HOMAN,HIRSCH,NB,NS,82,,CHICAGO,In Service,Homan & Hirsch,-87.711714,41.906338,Point,0,1
14839,,WALLACE,31ST STREET,NB,FS,44,,CHICAGO,In Service,Wallace & 31st Street,-87.641346,41.838371,Point,1,1
5045,,RACINE,83RD STREET,NB,NS,44,,CHICAGO,In Service,Racine & 83rd Street,-87.653446,41.743085,Point,0,1
7002,,COMMERCIAL,95TH STREET,NB,NS,71,,CHICAGO,In Service,Commercial & 95th Street,-87.550987,41.722662,Point,0,1
2912,,111TH STREET,WENTWORTH,WB,NS,111,,CHICAGO,In Service,111th Street & Wentworth,-87.627767,41.69258,Point,0,1
13055,,59TH STREET,NORMAL,WB,NS,59,,CHICAGO,In Service,59th Street & Normal,-87.637549,41.787233,Point,0,1
821,,GRAND,CICERO,WB,NS,65,,CHICAGO,In Service,Grand & Cicero,-87.745786,41.913977,Point,0,1
2679,,79TH STREET,KEDZIE,WB,NS,79,,CHICAGO,In Service,79th Street & Kedzie,-87.70224,41.749878,Point,1,1
7138,,47TH STREET,LAKE PARK,WB,FS,47,,CHICAGO,In Service,47th Street & Lake Park,-87.592879,41.809761,Point,0,1
8076,,47TH STREET,UNION,WB,NS,47,,CHICAGO,In Service,47th Street & Union,-87.642993,41.808966,Point,0,1
2866,,115TH STREET,VINCENNES,WB,NS,111,,CHICAGO,In Service,115th Street & Vincennes,-87.667368,41.684775,Point,0,0
149,,JACKSON,CENTRAL,WB,NS,126,,CHICAGO,In Service,Jackson & Central,-87.764598,41.876604,Point,0,1
8081,,47TH STREET,LAFLIN,WB,NS,47,,CHICAGO,In Service,47th Street & Laflin,-87.662391,41.808698,Point,0,1
12197,,103RD STREET,TALMAN (west leg),WB,NT,103,,CHICAGO,In Service,103rd Street & Talman,-87.688241,41.70644,Point,0,0
4766,,FOSTER,3700 WEST (LAWNDALE),EB,MB,92,,CHICAGO,In Service,3700 W Foster,-87.721242,41.975517,Point,0,0
6438,,VINCENNES,79TH STREET,NB,NS,24,,CHICAGO,In Service,Vincennes & 79th Street,-87.634135,41.750623,Point,0,1
7477,,31ST STREET,WALLACE,EB,NS,31,,CHICAGO,In Service,31st Street & Wallace,-87.641554,41.83805,Point,0,0
11891,,LAWRENCE,CHRISTIANA,EB,NT,93,,CHICAGO,In Service,Lawrence & Christiana,-87.712296,41.968353,Point,0,1
11205,,32ND STREET,LAWNDALE,EB,FS,82,,CHICAGO,In Service,32nd Street & Lawndale,-87.716819,41.835127,Point,0,0
3311,,63RD STREET,LONG,EB,NS,63W,,CHICAGO,In Service,63rd Street & Long,-87.756968,41.778081,Point,0,1
7458,,35TH STREET,WASHTENAW,EB,NS,35,,CHICAGO,In Service,35th Street & Washtenaw,-87.692488,41.830076,Point,0,1
10970,,DIVERSEY,NORMANDY,EB,NS,76,,CHICAGO,In Service,Diversey & Normandy,-87.793133,41.930849,Point,0,1
10910,,74TH STREET,WOOD,EB,NT,75,,CHICAGO,In Service,74th Street & Wood,-87.668539,41.75931,Point,1,1
10550,,MORGAN DRIVE,RUSSELL DRIVE,EB,NS,55,N55,CHICAGO,In Service,Morgan Drive & Russell Drive,-87.613273,41.793626,Point,0,0
9959,,115TH STREET,ST. LOUIS,EB,NS,52A,,CHICAGO,In Service,115th Street & St. Louis,-87.707977,41.684089,Point,0,1
12442,,119TH STREET,MARSHFIELD,EB,NS,119,,CALUMET PARK,In Service,119th Street & Marshfield,-87.662666,41.677417,Point,0,1
1635,,51ST STREET,EVANS,EB,NT,15,,CHICAGO,In Service,51st Street & Evans,-87.607908,41.802158,Point,0,1
12404,,111TH STREET,HOYNE,EB,NS,112,,CHICAGO,In Service,111th Street & Hoyne,-87.674243,41.69183,Point,1,1
6948,,CERMAK,UNION,EB,NS,21,,CHICAGO,In Service,Cermak & Union,-87.64485,41.852597,Point,0,1
151,,JACKSON,MENARD,WB,FS,126,,CHICAGO,In Service,Jackson & Menard,-87.769745,41.87711,Point,0,0
834,,GRAND,MEADE,WB,NS,65,,CHICAGO,In Service,Grand & Meade,-87.777972,41.921057,Point,0,1
12278,,103RD STREET,1100 EAST RR CROSSING,WB,MB,106,,CHICAGO,In Service,1100 E 103rd Street,-87.595933,41.707677,Point,0,0
9361,,BELMONT,PLAINFIELD,WB,NS,77,,CHICAGO,In Service,Belmont & Plainfield,-87.833543,41.937661,Point,0,1
15461,,LAWRENCE,KENMORE,WB,FS,81,,CHICAGO,In Service,Lawrence & Kenmore,-87.656542,41.969122,Point,0,1
15390,,ARMITAGE,ROCKWELL,WB,NT,73,,CHICAGO,In Service,Armitage & Rockwell,-87.692171,41.917592,Point,0,1
9460,,87TH STREET,ESSEX,WB,NS,87,,CHICAGO,In Service,87th Street & Essex,-87.563413,41.737278,Point,0,0
11420,,MONTROSE,NARRAGANSETT,WB,FS,78,,HARWOOD HEIGHTS,In Service,Montrose & Narragansett,-87.786959,41.960311,Point,0,1
3288,,63RD STREET,LOREL,WB,NT,63W,,CHICAGO,In Service,63rd Street & Lorel,-87.755514,41.778226,Point,0,1
12610,,ADDISON,MOBILE,WB,NS,152,,CHICAGO,In Service,Addison & Mobile,-87.783727,41.945753,Point,0,1
1269,,FULLERTON,LECLAIRE,WB,NS,74,,CHICAGO,In Service,Fullerton & Leclaire,-87.753511,41.924218,Point,0,1
13088,,59TH STREET,SPRINGFIELD,WB,NS,59,,CHICAGO,In Service,59th Street & Springfield,-87.720398,41.786047,Point,0,1
14351,,OAKTON,FLORENCE,WB,NS,206,,EVANSTON,Flag,Oakton & Florence,-87.69452,42.026682,Point,0,0
5638,,IRVING PARK,PULASKI,EB,NS,80,N53,CHICAGO,In Service,Irving Park & Pulaski,-87.727787,41.953552,Point,1,1
17656,,STONY ISLAND,68TH STREET,SB,FS,28,,CHICAGO,In Service,Stony Island & 68th Street,-87.586389,41.771387,Point,0,1
15126,,LEXINGTON,LARAMIE,EB,FS,57,,CHICAGO,In Service,Lexington & Laramie,-87.754612,41.87095,Point,0,1
409,,MADISON,PULASKI,EB,NS,20,N20,CHICAGO,In Service,Madison & Pulaski,-87.725823,41.880614,Point,1,1
40,,JACKSON,LEAVITT,EB,FS,126,,CHICAGO,In Service,Jackson & Leavitt,-87.681271,41.877544,Point,0,1
5664,,IRVING PARK,ASHLAND,EB,NS,80,,CHICAGO,In Service,Irving Park & Ashland,-87.669256,41.954183,Point,1,1
6747,,16TH STREET,HOMAN,EB,NS,18,,CHICAGO,In Service,16th Street & Homan,-87.710437,41.85897,Point,1,1
686,,GRAND,LONG,EB,NS,65,,CHICAGO,In Service,Grand & Long,-87.760968,41.917805,Point,0,1
12480,,ADDISON,SAYRE,EB,FT,152,,CHICAGO,In Service,Addison & Sayre,-87.800767,41.945321,Point,0,1
4042,,ARMITAGE,HAMLIN,EB,NS,73,,CHICAGO,In Service,Armitage & Hamlin,-87.721735,41.917114,Point,0,1
3410,,63RD STREET,WOOD,EB,FS,63,N63,CHICAGO,In Service,63rd Street & Wood,-87.668824,41.779297,Point,0,1
17193,,DEVON,SACRAMENTO,EB,FS,155,,CHICAGO,In Service,Devon & Sacramento,-87.70432,41.997417,Point,0,1
17194,,DEVON,ROCKWELL,EB,FS,155,,CHICAGO,In Service,Devon & Rockwell,-87.694574,41.997597,Point,0,1
17196,,DEVON,RIDGE,EB,FS,155,,CHICAGO,In Service,Devon & Ridge,-87.676559,41.997895,Point,0,1
17143,,47TH STREET,ELLIS,EB,FS,47,,CHICAGO,In Service,47th Street & Ellis,-87.601503,41.809514,Point,0,1
17251,,LAWRENCE,ROCKWELL,EB,FS,81,N81,CHICAGO,In Service,Lawrence & Rockwell,-87.69355,41.968507,Point,0,1
2895,,111TH STREET,COTTAGE GROVE,EB,FS,111A,,CHICAGO,In Service,111th Street & Cottage Grove,-87.609296,41.692699,Point,0,1
5066,,RACINE,63RD STREET,NB,NS,44,,CHICAGO,In Service,Racine & 63rd Street,-87.654408,41.779499,Point,0,1
297,,ROOSEVELT,WOOD,EB,NS,12,,CHICAGO,In Service,Roosevelt & Wood,-87.671468,41.866643,Point,1,1
15266,,63RD STREET,KOSTNER,EB,FS,63,N63,CHICAGO,In Service,63rd Street & Kostner,-87.732142,41.778485,Point,0,1
14838,,HARRISON,KEDZIE,EB,FS,7,,CHICAGO,In Service,Harrison & Kedzie,-87.705792,41.873613,Point,1,1
14852,,STATE,26TH STREET,NB,FS,29,,CHICAGO,In Service,State & 26th Street,-87.626714,41.845796,Point,1,1
3434,,63RD STREET,MICHIGAN,EB,NT,63,N63,CHICAGO,In Service,63rd Street & Michigan,-87.622275,41.779971,Point,0,1
11030,,DIVERSEY,HALSTED,EB,FS,76,,CHICAGO,In Service,Diversey & Halsted,-87.648751,41.932663,Point,0,1
15210,,63RD STREET,WESTERN,EB,FS,63,N63,CHICAGO,In Service,63rd Street & Western,-87.683161,41.779085,Point,1,1
14551,,IRVING PARK,CALIFORNIA,EB,FS,80,,CHICAGO,In Service,Irving Park & California,-87.698025,41.953875,Point,1,1
3826,,LARAMIE,BLOOMINGDALE,SB,NS,57,,CHICAGO,In Service,Laramie & Bloomingdale,-87.755838,41.913231,Point,0,0
7188,,STONY ISLAND,73RD STREET,SB,NS,28,,CHICAGO,In Service,Stony Island & 73rd Street,-87.586341,41.762505,Point,0,1
15347,,HALSTED,CHICAGO,SB,FS,8,,CHICAGO,In Service,Halsted & Chicago,-87.647848,41.896096,Point,0,1
15216,,MILWAUKEE,CENTRAL PARK,NWB,FS,56,,CHICAGO,In Service,Milwaukee & Central Park,-87.717733,41.935464,Point,1,1
9029,,PULASKI,FERDINAND,SB,FT,53,N53,CHICAGO,In Service,Pulaski & Ferdinand,-87.726015,41.889785,Point,0,1
2405,,STATE,41ST STREET,SB,NT,29,,CHICAGO,In Service,State & 41st Street,-87.626499,41.820235,Point,1,1
11779,,HARLEM,ADDISON,SB,NS,90,,CHICAGO,In Service,Harlem & Addison,-87.807104,41.945412,Point,0,1
11783,,HARLEM,BELMONT,SB,NS,90,,CHICAGO,In Service,Harlem & Belmont,-87.806845,41.938167,Point,0,1
14768,,STATE,PERSHING,SB,FS,29,,CHICAGO,In Service,State & Pershing,-87.626565,41.823525,Point,1,1
12207,,103RD STREET,CENTRAL PARK,WB,NS,103,,EVERGREEN PARK,In Service,103rd Street & Central Park,-87.710926,41.706163,Point,0,1
15181,,35TH STREET,WESTERN,WB,NS,35,,CHICAGO,In Service,35th Street & Western,-87.684887,41.830356,Point,0,1
6884,,CERMAK,HAMLIN,WB,NS,21,,CHICAGO,In Service,Cermak & Hamlin,-87.719763,41.851682,Point,0,1
7994,,43RD STREET,ELLIS,WB,NS,43,,CHICAGO,In Service,43rd Street & Ellis,-87.601664,41.816936,Point,0,1
10586,,GARFIELD,STATE,WB,FS,55,N55,CHICAGO,In Service,Garfield & State,-87.626084,41.794699,Point,1,1
14205,,TAYLOR,DAMEN,WB,FS,12,,CHICAGO,In Service,Taylor & Damen,-87.676833,41.869161,Point,0,1
7151,,47TH STREET,VINCENNES,WB,NS,47,,CHICAGO,In Service,47th Street & Vincennes,-87.613717,41.8095,Point,0,1
2093,,DIVISION,LAVERGNE,WB,NS,70,,CHICAGO,In Service,Division & Lavergne,-87.750759,41.902358,Point,1,1
218,,HARRISON,OAKLEY,WB,NS,7,,CHICAGO,In Service,Harrison & Oakley,-87.683589,41.873988,Point,0,1
3248,,63RD STREET,WOOD,WB,NS,63,N63,CHICAGO,In Service,63rd Street & Wood,-87.668886,41.779466,Point,0,1
1823,,CLARK,ADDISON,SB,NS,22,N22,CHICAGO,In Service,Clark & Addison,-87.65675,41.947354,Point,0,1
1873,,CLARK,HARRISON,SB,NS,24,<Null>,CHICAGO,In Service,Clark & Harrison,-87.630744,41.874639,Point,0,1
12215,,103RD STREET,FOREST,EB,NS,106,,CHICAGO,In Service,103rd Street & Forest,-87.616293,41.707209,Point,0,1
2800,,79TH STREET,CLYDE,EB,NS,79,N79,CHICAGO,In Service,79th Street & Clyde,-87.57369,41.751598,Point,0,1
516,,CHICAGO,PINE,EB,NS,66,,CHICAGO,In Service,Chicago & Pine,-87.763681,41.894813,Point,0,1
6758,,18TH STREET,HOYNE,EB,NS,18,,CHICAGO,In Service,18th Street & Hoyne,-87.678505,41.857537,Point,0,1
5048,,RACINE,80TH STREET,NB,NS,44,,CHICAGO,In Service,Racine & 80th Street,-87.653605,41.748589,Point,0,1
10278,,CICERO,15TH STREET,NB,FT,54,,CICERO,In Service,Cicero & 15th Street,-87.744402,41.860499,Point,0,1
7336,,AVENUE O,VETERAN'S DRIVE (12400 S),NB,NS,30,,CHICAGO,In Service,Avenue O & Veteran's Drive (12400 S),-87.538731,41.668147,Point,0,0
2438,,LAFAYETTE,72ND STREET,SB,NS,29,,CHICAGO,In Service,Lafayette & 72nd Street,-87.626578,41.763893,Point,0,0
1894,,DEARBORN,CHESTNUT,NB,NS,22,N22,CHICAGO,In Service,Dearborn & Chestnut,-87.629748,41.897896,Point,0,1
5179,,RACINE,65TH STREET,SB,MT,44,,CHICAGO,In Service,Racine & 65th Street,-87.654455,41.776001,Point,0,1
4495,,ARCHER,FRANCISCO (east leg),SWB,NS,62,N62,CHICAGO,In Service,Archer & Francisco,-87.696776,41.81877,Point,0,1
3867,,LARAMIE,FULTON,NB,NS,57,,CHICAGO,In Service,Laramie & Fulton,-87.755178,41.88555,Point,0,0
2430,,STATE,64TH STREET,SB,FS,29,,CHICAGO,In Service,State & 64th Street,-87.62533,41.777432,Point,0,1
11810,,HARLEM,BYRON,NB,NS,90,,CHICAGO,In Service,Harlem & Byron,-87.807119,41.950638,Point,0,1
6311,,26TH STREET,LAWNDALE,EB,NS,60,N60,CHICAGO,In Service,26th Street & Lawndale,-87.717333,41.844289,Point,1,1
11349,,MONTROSE,OAKLEY,EB,NS,78,,CHICAGO,In Service,Montrose & Oakley,-87.686368,41.961288,Point,0,1
6737,,16TH STREET,KOSTNER,EB,NS,18,,CHICAGO,In Service,16th Street & Kostner,-87.734896,41.858645,Point,0,1
15690,,PERSHING,HALSTED,EB,FS,39,,CHICAGO,In Service,Pershing & Halsted,-87.645644,41.823391,Point,0,1
7731,,PERSHING,INDIANA,EB,FS,39,,CHICAGO,In Service,Pershing & Indiana,-87.621357,41.823706,Point,0,1
15015,,IRVING PARK,NARRAGANSETT,EB,FS,80,,CHICAGO,In Service,Irving Park & Narragansett,-87.786249,41.952848,Point,1,1
3378,,63RD STREET,CICERO,EB,FS,63,N63,CHICAGO,In Service,63rd Street & Cicero,-87.741915,41.778343,Point,0,1
4082,,ARMITAGE,LINCOLN/SEDGWICK,EB,NS,73,,CHICAGO,In Service,Armitage & Lincoln/Sedgwick,-87.638996,41.918256,Point,0,1
1217,,SHERIDAN,JARVIS,NB,FS,147,0,CHICAGO,In Service,Sheridan & Jarvis,-87.665018,42.016268,Point,0,1
1208,,SHERIDAN,PRATT,NB,FS,147,0,CHICAGO,In Service,Sheridan & Pratt,-87.660848,42.00572,Point,1,1
8347,,WESTERN,PERSHING,NB,NS,49,N49,CHICAGO,In Service,Western & Pershing,-87.684713,41.822896,Point,0,1
2524,,COTTAGE GROVE,35TH STREET,NB,NS,4,N4,CHICAGO,In Service,Cottage Grove & 35th Street,-87.610479,41.831086,Point,0,1
2140,,KING DRIVE,61ST STREET,NB,FS,3,,CHICAGO,In Service,King Drive & 61st Street,-87.61564,41.78405,Point,1,1
14609,,CALIFORNIA,JACKSON,NB,FS,94,,CHICAGO,In Service,California & Jackson,-87.69611,41.877658,Point,0,1
8953,,DAMEN,BERTEAU,NB,NS,50,,CHICAGO,In Service,Damen & Berteau,-87.678783,41.957716,Point,0,1
6929,,CERMAK,WESTERN,EB,NS,21,,CHICAGO,In Service,Cermak & Western,-87.68583,41.851957,Point,0,1
12519,,ADDISON,KEDZIE,EB,FS,152,,CHICAGO,In Service,Addison & Kedzie,-87.707584,41.946569,Point,0,1
15559,,GRAND,KEELER,EB,FS,65,,CHICAGO,In Service,Grand & Keeler,-87.731148,41.907979,Point,0,1
11471,,BRYN MAWR,SHERIDAN,WB,FS,84,,CHICAGO,In Service,Bryn Mawr & Sheridan,-87.655508,41.983804,Point,0,1
1248,,FULLERTON,KEDZIE (w. service drive),WB,FS,74,,CHICAGO,In Service,Fullerton & Kedzie,-87.707643,41.924856,Point,0,1
648,,CHICAGO,PULASKI,WB,NS,66,,CHICAGO,In Service,Chicago & Pulaski,-87.725901,41.895445,Point,1,1
10539,,GARFIELD,NORMAL,EB,FS,55,N55,CHICAGO,In Service,Garfield & Normal,-87.637523,41.794027,Point,1,1
6947,,CERMAK,HALSTED,EB,NS,21,,CHICAGO,In Service,Cermak & Halsted,-87.646669,41.852568,Point,0,1
12227,,103RD STREET,WOODLAWN,EB,NS,106,,CHICAGO,In Service,103rd Street & Woodlawn,-87.594553,41.707543,Point,0,0
9709,,NAGLE,RAVEN,NB,NS,86,,CHICAGO,In Service,Nagle & Raven,-87.787462,41.993496,Point,0,1
9636,,AUSTIN,AUGUSTA,NB,FS,91,,CHICAGO,In Service,Austin & Augusta,-87.775176,41.898505,Point,0,0
2279,,STATE,83RD STREET,NB,NS,29,,CHICAGO,In Service,State & 83rd Street,-87.624272,41.743493,Point,1,1
17449,,KEDZIE,26TH STREET,NB,FS,52,,CHICAGO,In Service,Kedzie & 26th Street,-87.704955,41.844682,Point,0,1
17450,,KEDZIE,28TH STREET,NB,FS,52,,CHICAGO,In Service,Kedzie & 28th Street,-87.70486,41.841044,Point,0,1
4144,,CALIFORNIA,68TH STREET,NB,NS,94,,CHICAGO,In Service,California & 68th Street,-87.692995,41.769922,Point,1,1
11245,,HOMAN,HURON,NB,NS,82,,CHICAGO,In Service,Homan & Huron,-87.711318,41.893587,Point,0,1
7318,,130TH STREET,BALTIMORE,EB,NS,30,,CHICAGO,In Service,130th Street & Baltimore,-87.547277,41.659091,Point,0,1
714,,GRAND,SACRAMENTO BLVD.,EB,FS,65,,CHICAGO,In Service,Grand & Sacramento Blvd.,-87.702049,41.896399,Point,0,1
6313,,26TH STREET,ST. LOUIS,EB,NS,60,N60,CHICAGO,In Service,26th Street & St. Louis,-87.71246,41.844355,Point,0,1
9382,,87TH STREET,CALIFORNIA,EB,NS,87,,EVERGREEN PARK,In Service,87th Street & California,-87.692417,41.735258,Point,0,1
10543,,GARFIELD,FEDERAL,EB,FS,55,N55,CHICAGO,In Service,Garfield & Federal,-87.627503,41.794207,Point,0,0
4757,,FOSTER,KEATING,EB,FS,92,,CHICAGO,In Service,Foster & Keating,-87.7457,41.9753,Point,0,1
3677,,HALSTED,80TH STREET,NB,NS,8A,,CHICAGO,In Service,Halsted & 80th Street,-87.643813,41.748746,Point,0,1
14001,,95TH STREET,RED LINE STATION,EB,TERM,29,,CHICAGO,In Service,95th Red Line Station,-87.624247,41.722796,Point,0,1
7398,,SOUTH CHICAGO,75TH STREET/WOODLAWN,NWB,FS,30,,CHICAGO,In Service,South Chicago & 75th Street/Woodlawn,-87.595918,41.7591,Point,0,0
9028,,PULASKI,OHIO,SB,NT,53,N53,CHICAGO,In Service,Pulaski & Ohio,-87.726043,41.891699,Point,0,1
2460,,LAFAYETTE,94TH STREET,SB,NS,29,,CHICAGO,In Service,Lafayette & 94th Street,-87.625143,41.723682,Point,0,1
7077,,COMMERCIAL,93RD STREET/SOUTH CHICAGO,SB,NS,71,,CHICAGO,In Service,Commercial & 93rd Street/South Chicago,-87.55127,41.726622,Point,0,1
3691,,HALSTED,89TH STREET,SB,NS,8A,,CHICAGO,In Service,Halsted & 89th Street,-87.643653,41.732626,Point,0,1
6573,,VINCENNES,98TH STREET,SB,NS,112,,CHICAGO,In Service,Vincennes & 98th Street,-87.652725,41.715957,Point,0,1
7383,,SOUTH CHICAGO,OGLESBY,NWB,NS,30,,CHICAGO,In Service,South Chicago & Oglesby,-87.567496,41.738636,Point,0,1
10505,,55TH STREET,LAWNDALE,EB,FS,55,,CHICAGO,In Service,55th Street & Lawndale,-87.715595,41.793234,Point,0,0
17119,,103RD STREET,COTTAGE GROVE,EB,FS,106,,CHICAGO,In Service,103rd Street & Cottage Grove,-87.606148,41.70738,Point,0,1
17163,,MADISON,KILBOURN,EB,FS,20,N20,CHICAGO,In Service,Madison & Kilbourn,-87.737681,41.880485,Point,0,1
12144,,103RD STREET,LONGWOOD,EB,NS,103,,CHICAGO,In Service,103rd Street & Longwood,-87.670842,41.706514,Point,0,0
11328,,MONTROSE,KOSTNER,EB,NS,78,,CHICAGO,In Service,Montrose & Kostner,-87.738555,41.960741,Point,0,1
14603,,63RD STREET,PULASKI,EB,FS,63,N63,CHICAGO,In Service,63rd Street & Pulaski,-87.72241,41.778599,Point,0,1
10918,,74TH STREET,MORGAN,EB,NS,75,,CHICAGO,In Service,74th Street & Morgan,-87.649208,41.759587,Point,0,1
10511,,55TH STREET,KEDZIE,EB,FS,55,N55,CHICAGO,In Service,55th Street & Kedzie,-87.703291,41.793452,Point,0,0
1373,,AINSLIE,WESTERN,EB,NS,11,,CHICAGO,In Service,Ainslie & Western,-87.68917,41.970333,Point,0,1
17097,,79TH STREET,RED LINE STATION,EB,MB,79,N79,CHICAGO,In Service,79th Red Line Station,-87.624941,41.750899,Point,0,1
14513,,CHICAGO,LARAMIE,EB,FS,66,,CHICAGO,In Service,Chicago & Laramie,-87.755335,41.894865,Point,0,1
14153,,DEVON,KEDZIE,EB,TERM,155,,LINCOLNWOOD,In Service,Devon & Kedzie Terminal,-87.709529,41.997789,Point,0,1
3453,,63RD STREET,STONY ISLAND,EB,NS,63,N63,CHICAGO,In Service,63rd Street & Stony Island,-87.586659,41.780533,Point,0,1
12543,,ADDISON,RED LINE STATION,EB,MB,152,,CHICAGO,In Service,Addison Red Line Station,-87.653635,41.947197,Point,1,1
